,text,location,id,giai_tri,luu_tru,nha_hang,an_uong,van_chuyen,mua_sam
3681,"Vị trí rất đẹp, giữa trung tâm, gần chợ đêm và các quán ăn ngon. Kiến trúc hiện đại, tuy nhỏ nhưng tạo cảm giác rất sạch sẽ gọn gàng đủ tiện nghi. Ăn sáng ít món nhưng ok",2_khachsan.txt,3713,0,0,0,0,0,0
3682,"Bữa sáng ngon, sạch sẽ. Nhân viên phục vụ rất chu đáo và nhiệt tình. Đặc biệt, con người ở Phú Quốc rất tốt.",2_khachsan.txt,3714,0,0,0,0,0,0
3683,"Phòng nhỏ nhưng sạch sẽ gọn gàng. Xung quanh có nhiều quán ăn ngon cơm ba nấu, canh cá lóc An, cơm Lá Chuối Buổi tối có thể đi bộ ra chợ đêm chơi khoảng 600m. Mình có để quên CMT tại Nhím nhưng đã được các b chuyển phát nhanh về tận nhà",2_khachsan.txt,3715,0,0,0,0,0,0
3684,không gian ấm cúng. cô chủ dễ thương. có khu bếp nhỏ để khách có thể nấu ăn. rất ổn,2_khachsan.txt,3716,0,0,0,0,0,0
3685,"Qủan lý, nhân viên phục vụ rất tận tình, chuyên ghiệp. Nhà hàng món ăn ngnon, ăn sáng rất phong phú vá chất lượng Anlage, Zimmer sind sehr schön und sauber Dientleistung sehr ordentlich professionell. Personal nett, freundlich. Restaurant beitet sehr tốt an.",2_khachsan.txt,3717,0,0,0,0,0,0
3686,"Tiện nghi, dịch vụ tốt, nhân viên nhiệt tình, bể bơi sạch sẽ",2_khachsan.txt,3718,0,0,0,0,0,0
3687,phòng deco dễ thương quá chừng . nhân viên quá sức dễ thương. nói chung cái gì cũng dễ thuong,2_khachsan.txt,3719,0,0,0,0,0,0
3688,"khách sạn tốt, anh chị chủ tốt bụng, thân thiện. địa điểm thuận tiện, an ninh.",2_khachsan.txt,3720,0,0,0,0,0,0
3689,"Nhân viên nhiệt tình, hỗ trợ vui vẻ, không gian gần gũi thiên nhiên",2_khachsan.txt,3721,0,0,0,0,0,0
3690,Xuất hoá đơn đỏ phải đợi mấy ngày chứ không có ngay.,2_khachsan.txt,3722,0,0,0,0,0,0
3691,"Đi lại trung tâm tầm 5 phút, phòng sạch sẽ, view thoáng",2_khachsan.txt,3723,0,0,0,0,0,0
3692,"Resort thiết kế hoà với thiên nhiên ! Rất yên tĩnh ! Sạch sẽ, đầy đủ tiện nghi! Nhân viên cực kì nhiệt tình !",2_khachsan.txt,3724,0,0,0,0,0,0
3693,"Nội thất mới, tương đối đầy đủ Vị trí dễ đi lại",2_khachsan.txt,3725,0,0,0,0,0,0
3694,Bữa ăn sáng rất ngon và nhiều món. Phòng khách sạn thiết kế đẹp. tiện nghi.,2_khachsan.txt,3726,0,0,0,0,0,0
3695,"Bữa sáng ngon, đồ ăn đa dạng phù hợp vùng miền",2_khachsan.txt,3727,0,0,0,0,0,0
3696,"Khách sạn đẹp, sạch sẽ. Nhân viên lịch sự và nhiệt tình, đồi núi hơi nhiều nhưng ks có hỗ trợ chở bằng xe điện nên rất tiện. Hồ bơi vô cực, hồ cá koi và phong cảnh cây cối trong khuôn viên rất đẹp. Phòng cũng đẹp và rộng rãi, mình được upgrade phòng miễn phí lên view hồ cái koi nên rất ưng.",2_khachsan.txt,3728,0,0,0,0,0,0
3697,"Thích hợp với các bạn trẻ , giá cả hợp lý .",2_khachsan.txt,3729,0,0,0,0,0,0
3698,"Không gian xanh rất thân thiện với môi trường, vị trí ngay trong trung tâm thị trấn Dương Đông thuận tiện di chuyển",2_khachsan.txt,3730,0,0,0,0,0,0
3699,chỉ thiếu mỗi máy sấy tóc còn đâu mọi thứ đỉnh của chảo,2_khachsan.txt,3731,0,0,0,0,0,0
3700,Phòng mới. Đẹp tiện nghi. Nhân viên thân thiện.khu cho trẻ rất đẹp,2_khachsan.txt,3732,0,0,0,0,0,0
3701,"Lưu trú thuận tiện, check in tư động, tư vấn đầy đủ dich vụ, nv thân thiện",2_khachsan.txt,3733,0,0,0,0,0,0
3702,"Bữa sáng buffet khá phong phú, nhiều món để lựa chọn, nhân viên phục vụ nhanh và nhiệt tình. Về địa điểm thì có hơi xa trung tâm thị trấn Dương Đông nhưng khá yên tĩnh, nếu để đi nghỉ dưỡng cùng gia đình thì tuyệt vời",2_khachsan.txt,3734,0,0,0,0,0,0
3703,"Khách sạn sang trọng phòng sạch sẽ, đầy đủ tiện nghi bữa sáng ngon giá cả hợp lý.",2_khachsan.txt,3735,0,0,0,0,0,0
3704,"Phòng khách sạn thiết kế tiện nghi, thoải mái. Trong tầm giá thì Novotel có thiết kế chuẩn nhất. Dịch vụ của Accor thì không có gì để chê.",2_khachsan.txt,3736,0,0,0,0,0,0
3705,"Design tot, sạch, nhân viên thân thiện, phòng rộng, giá tốt.",2_khachsan.txt,3737,0,0,0,0,0,0
3706,"Không gian khá tuyệt, checkin hồ bơi siêu xịn Phòng ốc sạch sẽ, giường êm ngủ siêu ngon Hồ bơi ấm, đẹp và an toàn Cuối tuần có hát nhạc sống acoustic rất hay Nhân viên 10 điểm, lịch sự, nhiệt tâm và lễ phép Địa điểm khá gần trung tâm và chỉ mất 5p đến sân bay",2_khachsan.txt,3738,0,0,0,0,0,0
3707,"nhân viên khách sạn dễ thương, bãi biển riêng, bãi cát đẹp",2_khachsan.txt,3739,0,0,0,0,0,0
3708,Phục vu nhiệt tình than thien tui se quay lai sau tui rât thích chô nay noi tuyet voi nhat tui tung o lai,2_khachsan.txt,3740,0,0,0,0,0,0
3709,Không gian rất rộng rãi và xanh. Đặc biệt mùi thơm hoa đại thoang thoảng rất dễ chịu. Phục vụ cũng rất chuyên nghiệp!,2_khachsan.txt,3741,0,0,0,0,0,0
3710,"Đi lại thuận tiện, xe máy cho thuê mới giá phải chăng. Nhân viên hỗ trợ nhiệt tình qua điện thoại. Phòng tầng 2 view cây phượng tím đẹp.",2_khachsan.txt,3742,0,0,0,0,0,0
3711,"điều đầu tiên khi mở cửa phòng, đập vào mắt mình là màu ga trải giường, hợp với gu của mình nên thích lắm. toilet sạch sẽ, điều mà trước h mình chưa từng thấy ở nơi nghỉ nào là có cả nước rửa tay trong toilet. à còn có ban công. nói chung ưng lắm. nhân viên cũng dễ thương",2_khachsan.txt,3743,0,0,0,0,0,0
3712,"Nhân viên khá hời hợt với khách hàng. Phòng ngủ ở dưới tầng hầm, không có cửa sổ nên không biết bên ngoài thế nào lun không có quạt nên ban ngày sẽ hơi nóng vì trong phòng kín mít, cách âm tệ. Điểm cộng là có máy xông tinh dầu cho dễ thở ",2_khachsan.txt,3744,0,0,0,0,0,0
3713,"sản phẩm acious room, new design break nhanh is quite OK",2_khachsan.txt,3745,0,0,0,0,0,0
3714,"Mình rất thích các anh, chị, bạn nhân viên ở Movenpick, mọi người đều rất chu đáo, nhỏ nhẹ, tận tình. Không gian xanh nhiều, trong lành, nhất là view ngắm mặt trời lặn thật sự rất đẹp.",2_khachsan.txt,3746,0,0,0,0,0,0
3715,"Phòng đẹp không nói mà các bạn nhân viên quá dễ thương, hỗ trợ mọi thứ rất nhiệt tình khiến mình rất thoải mái và cực kỳ hài lòng, có cơ hội sẽ ghé nữa",2_khachsan.txt,3747,0,0,0,0,0,0
3716,"Bạn nào không quá yêu cầu về view, thích ở trung tâm thì nên chọn khách sạn này. Các bạn lễ tân cực kì thân thiện, nhiệt tình và tận tâm lắm luôn nha. Nói chung là mình rất hài lòng về Khánh Uyên nhaaaaa",2_khachsan.txt,3748,0,0,0,0,0,0
3717,"Nhà vệ sinh sạch sẽ, sãnh chờ là quán cà phê, vừa ngồi chờ vừa có cà phê ngon.",2_khachsan.txt,3749,0,0,0,0,0,0
3718,"Bãi biển vắng, hợp với nghỉ dưỡng. Ăn sáng chuẩn, vừa ăn sáng vừa nhìn ra bể bơi, vườn cây thú vị. Có bàn bi a cho gia đình giải trí. Hồ bơi cạn, an toàn cho mọi người. Có góc chill nhìn ra bãi biển lúc hoàng hôn",2_khachsan.txt,3750,0,0,0,0,0,0
3719,"Ks phòng sạch sẽ, check tự động thuận tiện. Có dịp sẽ ghé lại sớm",2_khachsan.txt,3751,0,0,0,0,0,0
3720,"Nhìn ngoài bé mà vào trong rộng rãi, nội thất sang trọng",2_khachsan.txt,3752,0,0,0,0,0,0
3721,Chỗ ở thân thiện dịch vụ rất tốt. Buổi tối yên tĩnh không có muỗi.,2_khachsan.txt,3753,0,0,0,0,0,0
3722,"Không có gì để thích, không hiểu sao những khách trước lại đánh giá cao chỗ này ? !",2_khachsan.txt,3754,0,0,0,0,0,0
3723,"Mọi thứ rất chỉnh chu, sạch sẽ, chăn gối siêu êm vì là lông vũ. Vote 5star . Bể bơi cùng 1 độ sâu mình rất ưng. Mọi thứ đều tuyệt.",2_khachsan.txt,3755,0,0,0,0,0,0
3724,Địa điểm hơi xa chút. Nhưng nhân viên tận tình. Rất phù hợp di chuyển nhiều nơi bằng xe máy,2_khachsan.txt,3756,0,0,0,0,0,0
3725,"Không gian xanh nhiều cây, nhân viên nhiệt tình và rất thân thiện, phòng ốc sạch và đầy đủ tiện ích. Cảnh quan đẹp và vị trí khá gần trung tâm",2_khachsan.txt,3757,0,0,0,0,0,0
3726,"Sạch sẽ Nhân viên thân thiện, nhiệt tình Phòng ở tiện nghi",2_khachsan.txt,3758,0,0,0,0,0,0
3727,Đia Điểm tối xung quanh toàn bộ là cây cối Đi vào hẻm mà ra tới mặt đường phố mới có đèn đường. Không có đenf nên tối um đi đường phải soi,2_khachsan.txt,3759,0,0,0,0,0,0
3728,"Chủ và nhân viên vui vẻ, lịch sự và thân thiện",2_khachsan.txt,3760,0,0,0,0,0,0
3729,"hồ bơi rộng rãi, phòng khạch sẽ yên tĩnh. nhân viên nhiệt tình",2_khachsan.txt,3761,0,0,0,0,0,0
3730,"Phòng rộng, đẹp, nhân viên thân thiện, nhiệt tình, quanh khách sạn có nhiều quán ăn, giá cả khá rẻ và ngon",2_khachsan.txt,3762,0,0,0,0,0,0
3731,"hồ bơi rất đẹp khu vực nhà hàng hồ bơi rất riêng tư, sạch sẽ và yên tĩnh nhân viên thân thiện và nhiệt tình",2_khachsan.txt,3763,0,0,0,0,0,0
3732,"Phòng rộng, sạch sẽ, đầy đủ tiện nghi, nhân viên thân thiện",2_khachsan.txt,3764,0,0,0,0,0,0
3733,"thiết kế đẹp, không gian sẽ rất tuyệt vời và yên tĩnh nếu không có chuột chạy or 1 vài tiếng cười đùa ban đêm vị trị khá ổn vì gần đường Trần Hưng Đạo đi tour hay bắt bus sân bay ok. bạn chịu khó đi bộ cỡ 400m 1 xíu có bộ bàn ghế bên ngoài phòng nhìn ra sân ngồi rất thư thái",2_khachsan.txt,3765,0,0,0,0,0,0
3734,"Nhận phòng tự động, hỗ trợ qua zalo rất nhanh chóng. Phòng sạch sẽ, thoáng mát",2_khachsan.txt,3766,0,0,0,0,0,0
3735,anh chủ thân thiện bạn nhân viên cũng tốt lắm nha.,2_khachsan.txt,3767,0,0,0,0,0,0
3736,Nvien rất nhiệt tình còn giúp tụi mình tìn chỗ thuê xe máy nữa 10 đỉm,2_khachsan.txt,3768,0,0,0,0,0,0
3737,"Ra chợ đêm, hồ xuân hương gần, phòng view thoáng đẹp",2_khachsan.txt,3769,0,0,0,0,0,0
3738,"Phục vụ tốt,chu đáo. Trung tâm dễ di chuyển mọi nơi",2_khachsan.txt,3770,0,0,0,0,0,0
3739,"Nhân viên khách sạn nhiệt tình. Đặc biệt là một bạn tên Nghĩa, nhỏ nhắn người.",2_khachsan.txt,3771,0,0,0,0,0,0
3740,"Phòng rất xinh và sạch sẽ, lễ tân vui vẻ và nhiệt tình",2_khachsan.txt,3772,0,0,0,0,0,0
3741,Bữa sáng ngày thứ 3 ở đây vì có ít khách nên nhà hàng giảm đồ ăn.,2_khachsan.txt,3773,0,0,0,0,0,0
3742,"Sạch sẽ, không gian thoáng, đầy đủ tiện nghi, phục vụ tốt, đồ ăn ngon, phong phú",2_khachsan.txt,3774,0,0,0,0,0,0
3743,"Chúng mình đã có kì nghỉ tuyệt vời ở Tasme, đây là giai đoạn thấp điểm nên khách sạn đã nâng cấp phòng miễn phí cho mình, mình thật sự rất hài lòng. Ngoài ra bữa sáng ở khách sạn cũng rất đầy đủ và ngon miệng nhân viên vui vẻ, nhiệt tình hướng dẫn mình các điểm vui chơi và thuê xe. Mình sẽ trở lại Tasme trong các kì nghỉ sắp tới.",2_khachsan.txt,3775,0,0,0,0,0,0
3744,"Chủ nhà rất thân thiện, đón tiếp chu đáo, tư vấn nhiệt tình. Phòng ốc sạch sẽ, thoáng mát, tiện nghi.",2_khachsan.txt,3776,0,0,0,0,0,0
3745,"Phòng mới, đẹp và rất sạch sẽ. Nước nóng, ấm đun nước và máy sấy đều hoạt động tốt. Ti vi có kết nối mạng nên có thể tự tìm kiếm nhạc hay xem phim theo ý thích.",2_khachsan.txt,3777,0,0,0,0,0,0
3746,"Resort với bãi biển riêng tư, biệt thự có hồ bơi riêng khá là thoải mái.",2_khachsan.txt,3778,0,0,0,0,0,0
3747,Khách sạn gần trung tâm. Mới Giá rẻ Sạch sẽ Siêu rộng Nhân viên dễ thương,2_khachsan.txt,3779,0,0,0,0,0,0
3748,"Nhân viên thân thiện, chỗ ở thuận tiện, đẹp và sạch sẽ",2_khachsan.txt,3780,0,0,0,0,0,0
3749,"phòng rất rộng, màu sắc đẹp, giường êm ái, nhân viên nhiệt tình, thiết kế phòng xinh",2_khachsan.txt,3781,0,0,0,0,0,0
3750,Điểm tâm sáng nên có nhiều món tráng miệng dân gian,2_khachsan.txt,3782,0,0,0,0,0,0
3751,cái giường nó bị dính quá ngủ mà không tỉnh được kkk,2_khachsan.txt,3783,0,0,0,0,0,0
3752,"Nhân viên chuyên nghiệp, nhiệt tình. không gian lí tưởng để nghỉ ngơi, thư giãn.",2_khachsan.txt,3784,0,0,0,0,0,0
3753,Phòng gia đình mà đặt bồn tắm ở ngoài làm sao mà tắm.,2_khachsan.txt,3785,0,0,0,0,0,0
3754,"Các bạn lễ tân rất niềm nở và nhiệt tình hỗ trợ khi khách đến nhận phòng, thuê xe máy",2_khachsan.txt,3786,0,0,0,0,0,0
3755,Bên mình đến lúc 2h nhưng phải đến 3h20 mới có phòng. Với một resort 5star mà không có dịch vụ xe chung chuyển ra sân bay dù ở cách sân bay đến 25km lễ tân bảo do mình dùng bo ok ng nên dịch vụ không cover .,2_khachsan.txt,3787,0,0,0,0,0,0
3756,Không gian sân vườn. Thich hợp cho gia đình nghĩ dưỡng.,2_khachsan.txt,3788,0,0,0,0,0,0
3757,"Dịch vụ và phục vụ rất tốt, gia đình có trẻ em ks chủ động chuyển đổi sofa thành giường phụ cho bé. Điểm tâm sáng phong phú.",2_khachsan.txt,3789,0,0,0,0,0,0
3758,"Dịch vụ, cảnh quan, đồ ăn mọi thứ đều rất tốt nha mn ơi!",2_khachsan.txt,3790,0,0,0,0,0,0
3759,"Nhân viên dễ thương thân thiện, khách sạn mới sạch sẽ, thiết kế tối giản hài hoà. Gần chợ đêm đi lại rất thuận tiện.",2_khachsan.txt,3791,0,0,0,0,0,0
3760,"Khách sạn gần các địa điểm tham quan, chợ, hàng quán.",2_khachsan.txt,3792,0,0,0,0,0,0
3761,"Tuy khách sạn không sát biển vì nằm bên hướng đồi. Phòng sạch sẽ, thân thiện môi trường, nhân viên thân thiện,... nói chung rất hợp với chuyến đi của các gia đình.",2_khachsan.txt,3793,0,0,0,0,0,0
3762,"Địa điểm trung tâm tp, di chuyển rất tiện. Nhân viên thân thiện, phòng mình bị mùi nhà vệ sinh, bạn nv đồng í đổi luôn cho mình sang phòng khác.",2_khachsan.txt,3794,0,0,0,0,0,0
3763,"Dịch vụ cực kì chuyên nghiệp và tác phong, thái độ của nhân viên khách sạn rất tốt Phòng ốc tiện nghi, có máy pha cafe Hafele hiện đại. Buffet sáng ngon và đa dạng, ăn trưa alacarte tại nhà hàng đồ ăn giá phải chăng và cũng rất ngon.",2_khachsan.txt,3795,0,0,0,0,0,0
3764,"Thoáng mát, yên tĩnh và nhân viên thân thiện. Đi trúng đợt bão nên chỉ nằm phòng",2_khachsan.txt,3796,0,0,0,0,0,0
3765,Es quá rồi traumhaft. Die Athmo sản phẩm höre quá rồi wunderbar. Alles chillig.,2_khachsan.txt,3797,0,0,0,0,0,0
3766,"Chủ quán rất dễ thương! Phòng sạch sẽ, không gần trung t nhưng đi lại cũng tiện lợi. Sẽ quay lại nếu tới ĐL lần sau",2_khachsan.txt,3798,0,0,0,0,0,0
3767,Phòng decor đẹp nha mọi người. Mọi thứ rất hiện đại và còn có cả smart TV cho buổi tối thư giãn nữa. Các bạn ở lễ tân rất nhiệt tình và hỗ trợ hết mình nha,2_khachsan.txt,3799,0,0,0,0,0,0
3768,"Resort nhiều cây, hoa và nội thất bằng gỗ nên tạo cảm giác hoà mình với thiên nhiên. Dù vậy mọi thứ vẫn rất tiện nghi, sạch sẽ. Vòi sen tắm lộ thiên rất tuyệt!",2_khachsan.txt,3800,0,0,0,0,0,0
3769,Break nhanh quá s tốt . Staff is rất friendly and kind,2_khachsan.txt,3801,0,0,0,0,0,0
3770,"Không xứng đáng với số tiền bỏ ra. Máy lạnh siêu ồn.thiết kế không phù hợp.nhà vệ sinh cực kỳ dơ.nhà tắm lộ thiên không có rèm nên rất ngại. Ăn uống quá tệ, thịt bò hôi quá không sao ăn được ,chẳng ăn được gì. Resort trên đồi rất xa bãi biển ,đã vậy rồi không có xe đưa đón sân bay với tầm giá ấy thì Dusit vẫn là một lựa chọn tốt hơn Lahana rất nhiều. Nhân viên phục vụ lễ tân siêu chảnh. Rất thất vọng với chỗ nghỉ này.",2_khachsan.txt,3802,0,0,0,0,0,0
3771,"Hơi xa trung tâm Đà Lạt một tẹo nhưng có dịch vụ thuê xe chỉ 150k/ngày, xe ga xe số có cả. Khách sạn mới, phòng đẹp sạch sẽ thoáng mát, nhiều ánh sáng. Nhân viên dễ thương lịch sự.",2_khachsan.txt,3803,0,0,0,0,0,0
3772,"Ks đẹp, phòng ốc sạch sẽ, thoải mái. Đồ ăn khá ngon, giá cả hợp lý. Bể bơi đẹp.",2_khachsan.txt,3804,0,0,0,0,0,0
3773,"Nhân viên nhiệt tình chu đáo, bể bơi sạch sẽ. Phòng thoáng mát và mọi thứ đầy đủ rộng rãi.",2_khachsan.txt,3805,0,0,0,0,0,0
